origin_country_code,origin_country_label_fr,reporting_country_code,reporting_country_name,sample_country_code,sample_country_name,sample_date,sample_year,sample_month,sample_day,crop_group,product_name,sampling_point,param_name,zen_detected,zen_value_ug_kg,lod_ug_kg,loq_ug_kg,result_status,result_type,origin_matches_reporting_country,origin_matches_sample_country,sampling_strategy,program_type,sample_method,source_archive,source_file,resId_A,nasa_weather_source,nasa_weather_country_points_used,nasa_weather_6m_start,nasa_weather_6m_end,nasa_weather_days_6m,nasa_t2m_mean_6m_c,nasa_t2m_max_mean_6m_c,nasa_t2m_min_mean_6m_c,nasa_precip_total_6m_mm,nasa_precip_days_6m_ge_1mm,nasa_rh2m_mean_6m_pct,nasa_rh2m_days_6m_ge_80pct,nasa_mycotoxin_humid_warm_days_6m,nasa_mycotoxin_wet_warm_days_6m
DK,Danemark,DK,Denmark,DK,Denmark,2021-09-14,2021,9,14,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2022_DK_2021.ZIP/OCC_CHEMMON2022_DK_2021.CSV,17AAB83C57EC94A29A2D84BD23EB45BC,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-03-14,2021-09-13,184,12.97,16.084,9.751,377.38,72.8,81.844,117,81,53.4
DK,Danemark,DK,Denmark,DK,Denmark,2021-09-14,2021,9,14,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2022_DK_2021.ZIP/OCC_CHEMMON2022_DK_2021.CSV,07BEDB4537757C0C36A052A34B7CDCFD,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-03-14,2021-09-13,184,12.97,16.084,9.751,377.38,72.8,81.844,117,81,53.4
DK,Danemark,DK,Denmark,DK,Denmark,2021-09-15,2021,9,15,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2022_DK_2021.ZIP/OCC_CHEMMON2022_DK_2021.CSV,709F63E6C86D646F7538868508FC512E,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-03-15,2021-09-14,184,13.033,16.148,9.814,377.646,72.4,81.788,116.4,81.4,54
DK,Danemark,DK,Denmark,DK,Denmark,2021-09-15,2021,9,15,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2022_DK_2021.ZIP/OCC_CHEMMON2022_DK_2021.CSV,3C3961D354412F4132FD97C0DB099B71,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-03-15,2021-09-14,184,13.033,16.148,9.814,377.646,72.4,81.788,116.4,81.4,54
DK,Danemark,DK,Denmark,DK,Denmark,2021-09-17,2021,9,17,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2022_DK_2021.ZIP/OCC_CHEMMON2022_DK_2021.CSV,A0B64B1FEE49DAA306F284A266B96882,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-03-17,2021-09-16,184,13.166,16.273,9.955,396.368,73.4,81.818,116.6,83.4,56
DK,Danemark,DK,Denmark,DK,Denmark,2022-01-20,2022,1,20,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,614ABAD59294871642C6B71A9D25B223,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-07-20,2022-01-19,184,10.095,12.282,7.912,670.846,112.2,88.212,158.6,72.2,52
DK,Danemark,DK,Denmark,DK,Denmark,2022-02-03,2022,2,3,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,427E5AF91A9D00C91BE36DDDF5E7AC23,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-08-03,2022-02-02,184,8.976,11.068,6.885,680.032,113.4,88.938,163.4,64.2,45.2
DK,Danemark,DK,Denmark,DK,Denmark,2022-02-09,2022,2,9,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,D4FDBB65E98E05E4FAC7A541218EF2E6,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-08-09,2022-02-08,184,8.554,10.605,6.508,705.552,116,89.443,167.2,62,42.6
DK,Danemark,DK,Denmark,DK,Denmark,2022-02-22,2022,2,22,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,6FB7813F658A01DBBB1B8DDB6281B6D5,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-08-22,2022-02-21,184,7.654,9.634,5.688,744.6,118.4,90.121,171.6,53.4,34.4
DK,Danemark,DK,Denmark,DK,Denmark,2022-02-25,2022,2,25,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,399626E02121D47459E2E830064F6AE8,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-08-25,2022-02-24,184,7.458,9.404,5.519,767.792,120.2,90.295,173.2,52,34
DK,Danemark,DK,Denmark,DK,Denmark,2022-03-03,2022,3,3,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,C09BFF913B4C197C457E2673CC0D4B1E,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-09-03,2022-03-02,181,6.855,8.773,4.958,757.062,117.2,90.586,171.6,44.6,29
DK,Danemark,DK,Denmark,DK,Denmark,2022-05-12,2022,5,12,barley,Barley grain (feed),Primary production,Zearalenone,no,4.104525473,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,C8CF54643DF7A73B7C87290896B818D3,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-11-12,2022-05-11,181,4.452,6.765,2.183,539.596,88.2,88.771,156,5.8,2.6
DK,Danemark,DK,Denmark,DK,Denmark,2022-05-24,2022,5,24,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,8719A2964FE81F6ABB31D47535296642,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-11-24,2022-05-23,181,4.803,7.199,2.445,512.512,84.2,88.084,151.8,12.6,5.8
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-01,2022,6,1,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,20C2B42384EABFE44A47B604F38A14F4,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-12-01,2022-05-31,182,5.171,7.609,2.76,505.484,84.6,87.673,150,17.8,12.2
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-07,2022,6,7,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,035C81538E3943A4F00E035F5054AB2B,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-12-07,2022-06-06,182,5.567,8.046,3.102,461.19,80.8,87.368,147.6,21.2,13.4
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-16,2022,6,16,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,D83F1816BE1639CF9EE19E67BB4713FF,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-12-16,2022-06-15,182,6.159,8.736,3.594,433.834,77.2,86.818,146,28.6,17.4
DK,Danemark,DK,Denmark,DK,Denmark,2022-06-28,2022,6,28,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,ACEC74BAA421F566526DEC4C1301A866,NASA_POWER_DAILY_COUNTRY_MEAN,5,2021-12-28,2022-06-27,182,7.186,9.865,4.495,441.47,77,86.161,143.4,37.4,22
DK,Danemark,DK,Denmark,DK,Denmark,2022-08-05,2022,8,5,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,2D79CEA84341BBA337D8190099F81D2B,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-02-05,2022-08-04,181,10.118,13.182,6.987,371.02,63.2,83.266,120.2,51.8,33.6
DK,Danemark,DK,Denmark,DK,Denmark,2022-08-09,2022,8,9,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,2C0FB6BCD0A005ED195809012C6B1E20,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-02-09,2022-08-08,181,10.384,13.465,7.225,357.034,61.2,82.987,117.6,53.2,34.8
DK,Danemark,DK,Denmark,DK,Denmark,2022-08-09,2022,8,9,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,3FE0D0169A19757D6424F669D1C3724B,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-02-09,2022-08-08,181,10.384,13.465,7.225,357.034,61.2,82.987,117.6,53.2,34.8
DK,Danemark,DK,Denmark,DK,Denmark,2022-08-09,2022,8,9,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,F5BE0CE3488CC43402257F670B402256,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-02-09,2022-08-08,181,10.384,13.465,7.225,357.034,61.2,82.987,117.6,53.2,34.8
DK,Danemark,DK,Denmark,DK,Denmark,2022-08-19,2022,8,19,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,D4A08BB33BFFC6E1CE020B2B7E4DADCB,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-02-19,2022-08-18,181,11.305,14.481,8.039,296.416,56.4,82.318,112,57.6,37.6
DK,Danemark,DK,Denmark,DK,Denmark,2022-08-25,2022,8,25,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,9AEDFF92810DAD1A83A6213026BA0F1E,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-02-25,2022-08-24,181,11.807,15.01,8.507,260.86,52.8,81.95,108.6,60.2,39.2
DK,Danemark,DK,Denmark,DK,Denmark,2022-08-30,2022,8,30,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,3657DA4E2CE5E87D78032DBDD41E92FF,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-02-28,2022-08-29,183,12.158,15.352,8.859,274.25,55.2,81.928,110,64.4,42.4
DK,Danemark,DK,Denmark,DK,Denmark,2022-09-01,2022,9,1,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,0C1749D6C3F6198EB14E56222B512AA5,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-03-01,2022-08-31,184,12.255,15.45,8.952,274.34,55.2,81.786,109,64.4,42.4
DK,Danemark,DK,Denmark,DK,Denmark,2022-09-09,2022,9,9,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,18684423514A3D6CA0493DC5EC165FE7,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-03-09,2022-09-08,184,12.911,16.083,9.597,275.5,53,81.127,102.6,65.4,43.8
DK,Danemark,DK,Denmark,DK,Denmark,2022-09-12,2022,9,12,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,D2867FE1F77F6629559969D5717C3419,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-03-12,2022-09-11,184,13.135,16.306,9.818,283.666,54.6,81.145,103.4,68.4,45.8
DK,Danemark,DK,Denmark,DK,Denmark,2022-09-14,2022,9,14,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,27DF9269B0A6D975728983D2CF3D791E,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-03-14,2022-09-13,184,13.267,16.427,9.95,292.416,55.6,81.196,104,70.2,47.4
DK,Danemark,DK,Denmark,DK,Denmark,2022-09-16,2022,9,16,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,71B413DE783BFE2134831A0321007ED6,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-03-16,2022-09-15,184,13.375,16.528,10.061,289.618,55.2,81.085,103,71,47.6
DK,Danemark,DK,Denmark,DK,Denmark,2022-09-19,2022,9,19,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,1661412F5DD3403523EA873B79116BB0,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-03-19,2022-09-18,184,13.52,16.669,10.208,291.76,56.2,80.941,102.8,73.8,50.2
DK,Danemark,DK,Denmark,DK,Denmark,2022-09-22,2022,9,22,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,16D474389D17EFF19FB4DD472E37143F,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-03-22,2022-09-21,184,13.65,16.798,10.333,293.34,56.8,80.878,102.4,75.8,50.8
DK,Danemark,DK,Denmark,DK,Denmark,2022-09-23,2022,9,23,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,D273A22261742E75512EC41B3A2EA5F8,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-03-23,2022-09-22,184,13.688,16.829,10.373,293.376,56.8,80.885,102.6,76.4,50.8
DK,Danemark,DK,Denmark,DK,Denmark,2022-10-05,2022,10,5,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,F384A0961280C81973AB518E2D2033E8,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-04-05,2022-10-04,183,14.251,17.319,11.008,321.682,61.4,81.162,105.4,87.8,57.4
DK,Danemark,DK,Denmark,DK,Denmark,2022-10-05,2022,10,5,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,A08CD720C0D4EA79062FEE3633D44CAB,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-04-05,2022-10-04,183,14.251,17.319,11.008,321.682,61.4,81.162,105.4,87.8,57.4
DK,Danemark,DK,Denmark,DK,Denmark,2022-10-12,2022,10,12,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,EC7D80A916FE7DEC6B1A915A20C459B2,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-04-12,2022-10-11,183,14.553,17.622,11.336,309.038,61.6,81.195,107,94.2,60.2
DK,Danemark,DK,Denmark,DK,Denmark,2022-10-13,2022,10,13,barley,Barley grain (feed),Primary production,Zearalenone,no,1.029717892,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,47963C8201DAFE0569D331735885B564,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-04-13,2022-10-12,183,14.587,17.657,11.378,309.218,61.6,81.239,107.2,95.2,60.2
DK,Danemark,DK,Denmark,DK,Denmark,2022-11-04,2022,11,4,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,08BEAEA8213C8025483AD16C2A01BB48,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-05-04,2022-11-03,184,14.953,17.855,11.954,349.536,71.8,82.632,117.6,114.8,71.2
DK,Danemark,DK,Denmark,DK,Denmark,2022-11-21,2022,11,21,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,F0888FA9AD9B991635107E517315F660,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-05-21,2022-11-20,184,14.679,17.411,11.883,350.516,73.4,83.233,120.2,112.2,69.8
DK,Danemark,DK,Denmark,DK,Denmark,2022-11-22,2022,11,22,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2023_DK_2022.ZIP/OCC_CHEMMON2023_DK_2022.CSV,0BE067B172E44DC3604C62C1FF0D53C5,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-05-22,2022-11-21,184,14.62,17.343,11.833,349.59,73.4,83.265,120.2,111.2,68.8
DK,Danemark,DK,Denmark,DK,Denmark,2023-02-10,2023,2,10,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,5AB67D1FC5CA74B5F68D8CFB1A9CFBA7,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-08-10,2023-02-09,184,8.906,10.937,6.99,415.59,86,88.462,157.8,69.4,39.8
DK,Danemark,DK,Denmark,DK,Denmark,2023-02-22,2023,2,22,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,8A28E96EDC9530184348AEE7125E9C09,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-08-22,2023-02-21,184,7.884,9.815,6.085,417.716,85,89.21,164.2,64,35.4
DK,Danemark,DK,Denmark,DK,Denmark,2023-02-23,2023,2,23,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,DFB87A72A287FB5E4766C6C7A1C90686,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-08-23,2023-02-22,184,7.809,9.733,6.022,418.098,85,89.325,165.2,64,35.4
DK,Danemark,DK,Denmark,DK,Denmark,2023-02-28,2023,2,28,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,52A086E743184C87D091A00016906383,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-08-28,2023-02-27,184,7.334,9.251,5.562,410.292,84.6,89.407,165.2,60,33.6
DK,Danemark,DK,Denmark,DK,Denmark,2023-03-01,2023,3,1,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,F2B74B9ED767AD6F96E9AE9F9172729B,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-09-01,2023-02-28,181,7.097,9.005,5.341,405.53,83.2,89.69,165,58.8,32.2
DK,Danemark,DK,Denmark,DK,Denmark,2023-03-01,2023,3,1,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,5EA976EBB361104555FABB307D1AD7F3,NASA_POWER_DAILY_COUNTRY_MEAN,5,2022-09-01,2023-02-28,181,7.097,9.005,5.341,405.53,83.2,89.69,165,58.8,32.2
